cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
23,17,1,21586840,"100000002224132100,100000004603109100,100000004892144100,100000000594783100,100000000552584100","В сообществе 1 исходных клиентов; 0 координирующих, 0 собирающих, 0 распределяющих, 0 транзитных узлов. Структура требует проверки."
24,17,1,2977887,"100000004160650100,100000002731501100,100000003616818100,100000004144536100,100000004005964100","В сообществе 1 исходных клиентов; 0 координирующих, 0 собирающих, 1 распределяющих, 0 транзитных узлов. Структура требует проверки."
25,17,0,563800,"100000003154105100,100000002293421100,100000004180097100,100000002185328100,100000000723383100","В сообществе 0 исходных клиентов; 0 координирующих, 0 собирающих, 0 распределяющих, 1 транзитных узлов. Структура требует проверки."
26,15,0,850450,"100000001526235100,100000005505655100,100000001788284100,100000002472632100,100000000860514100","В сообществе 0 исходных клиентов; 0 координирующих, 0 собирающих, 1 распределяющих, 0 транзитных узлов. Структура требует проверки."
27,15,0,3626010,"100000008461532100,100000006704530100,100000000791285100,100000003122817100,100000002691583100","В сообществе 0 исходных клиентов; 0 координирующих, 0 собирающих, 1 распределяющих, 1 транзитных узлов. Структура требует проверки."
28,13,1,1392916,"100000001380054100,100000003164661100,100000001782980100,100000005077484100,100000000703894100","В сообществе 1 исходных клиентов; 0 координирующих, 0 собирающих, 0 распределяющих, 0 транзитных узлов. Структура требует проверки."
29,11,0,432700,"100000000267734100,100000000031787100,100000001601320100,100000002842337100,100000004096559100","В сообществе 0 исходных клиентов; 0 координирующих, 0 собирающих, 0 распределяющих, 2 транзитных узлов. Структура требует проверки."
30,11,0,3784703,"100000002175422100,100000003004487100,100000002710570100,100000001317336100,100000003557488100","В сообществе 0 исходных клиентов; 0 координирующих, 0 собирающих, 0 распределяющих, 0 транзитных узлов. Структура требует проверки."
31,11,0,1868224,"100000008603331100,100000004715209100,100000002032323100,100000001046057100,100000001379511100","В сообществе 0 исходных клиентов; 0 координирующих, 0 собирающих, 0 распределяющих, 0 транзитных узлов. Структура требует проверки."
32,10,0,1260500,"100000005074393100,100000006424479100,100000005882013100,100000001232297100,100000008205937100","В сообществе 0 исходных клиентов; 0 координирующих, 0 собирающих, 0 распределяющих, 0 транзитных узлов. Структура требует проверки."
33,9,0,1406982,"100000002217161100,100000001445848100,100000007647294100,100000008254576100,100000000954884100","В сообществе 0 исходных клиентов; 0 координирующих, 0 собирающих, 0 распределяющих, 0 транзитных узлов. Структура требует проверки."
34,6,0,115500,"100000000076451100,100000007131370100,100000002575080100,100000004629688100,100000004750897100","В сообществе 0 исходных клиентов; 0 координирующих, 0 собирающих, 0 распределяющих, 2 транзитных узлов. Структура требует проверки."
35,6,1,1615030,"100000008193577100,100000008736940100,100000008751429100,100000005456919100,100000000307908100","В сообществе 1 исходных клиентов; 0 координирующих, 0 собирающих, 0 распределяющих, 0 транзитных узлов. Структура требует проверки."
36,6,1,1527967,"100000007939160100,100000005183943100,100000003888271100,100000000955444100,100000007930878100","В сообществе 1 исходных клиентов; 0 координирующих, 0 собирающих, 0 распределяющих, 0 транзитных узлов. Структура требует проверки."
37,6,1,275885,"100000005895525100,100000002462183100,100000005056870100,100000007175718100,100000005807278100","В сообществе 1 исходных клиентов; 0 координирующих, 0 собирающих, 0 распределяющих, 0 транзитных узлов. Структура требует проверки."
38,6,1,383300,"100000004094958100,100000005363908100,100000004331458100,100000005547096100,100000005546031100","В сообществе 1 исходных клиентов; 0 координирующих, 0 собирающих, 0 распределяющих, 2 транзитных узлов. Структура требует проверки."
39,5,0,1189154,"100000000291906100,100000004670388100,100000000291908100,100000004722630100,100000004691350100","В сообществе 0 исходных клиентов; 0 координирующих, 0 собирающих, 0 распределяющих, 1 транзитных узлов. Структура требует проверки."
40,5,1,2809200,"100000004135268100,100000002738256100,100000004979498100,100000007507343100,100000008571433100","В сообществе 1 исходных клиентов; 0 координирующих, 0 собирающих, 0 распределяющих, 2 транзитных узлов. Структура требует проверки."
41,5,2,108007,"100000006562026100,100000007347733100,100000008129393100,100000006249740100,100000006831291100","В сообществе 2 исходных клиентов; 0 координирующих, 0 собирающих, 0 распределяющих, 0 транзитных узлов. Структура требует проверки."
42,4,1,1404980,"100000001872484100,100000000785800100,100000002459163100,100000008601794100","В сообществе 1 исходных клиентов; 0 координирующих, 0 собирающих, 0 распределяющих, 1 транзитных узлов. Структура требует проверки."
43,4,1,79050,"100000003148220100,100000006888238100,100000001852140100,100000004971871100","В сообществе 1 исходных клиентов; 0 координирующих, 0 собирающих, 0 распределяющих, 0 транзитных узлов. Структура требует проверки."
44,3,1,450000,"100000002371751100,100000000769919100,100000007018630100","В сообществе 1 исходных клиентов; 0 координирующих, 0 собирающих, 0 распределяющих, 0 транзитных узлов. Структура требует проверки."
45,3,1,450816,"100000005034574100,100000007283257100,100000004388983100","В сообществе 1 исходных клиентов; 0 координирующих, 0 собирающих, 0 распределяющих, 0 транзитных узлов. Структура требует проверки."
46,2,1,30000,"100000003980083100,100000003200071100","В сообществе 1 исходных клиентов; 0 координирующих, 0 собирающих, 0 распределяющих, 0 транзитных узлов. Структура требует проверки."
47,2,1,81465,"100000003865939100,100000005392290100","В сообществе 1 исходных клиентов; 0 координирующих, 0 собирающих, 0 распределяющих, 0 транзитных узлов. Структура требует проверки."
48,1,1,0,100000000456947100,Изолированный клиент: связей в выгрузке нет
49,1,1,0,100000003265658100,Изолированный клиент: связей в выгрузке нет
50,1,1,0,100000003349739100,Изолированный клиент: связей в выгрузке нет
51,1,1,0,100000003770083100,Изолированный клиент: связей в выгрузке нет
52,1,1,0,100000004021459100,Изолированный клиент: связей в выгрузке нет
53,1,1,0,100000004174835100,Изолированный клиент: связей в выгрузке нет
54,1,1,0,100000005017150100,Изолированный клиент: связей в выгрузке нет
55,1,1,0,100000005087431100,Изолированный клиент: связей в выгрузке нет
56,1,1,0,100000005235389100,Изолированный клиент: связей в выгрузке нет
57,1,1,0,100000005480435100,Изолированный клиент: связей в выгрузке нет
58,1,1,0,100000005495722100,Изолированный клиент: связей в выгрузке нет
59,1,1,0,100000005550592100,Изолированный клиент: связей в выгрузке нет
60,1,1,0,100000005560900100,Изолированный клиент: связей в выгрузке нет
61,1,1,0,100000005568407100,Изолированный клиент: связей в выгрузке нет
62,1,1,0,100000008117324100,Изолированный клиент: связей в выгрузке нет
63,1,1,0,100000008205000100,Изолированный клиент: связей в выгрузке нет
64,1,1,0,100000008513251100,Изолированный клиент: связей в выгрузке нет
65,1,1,0,100000008669037100,Изолированный клиент: связей в выгрузке нет
66,1,1,0,100000008701222100,Изолированный клиент: связей в выгрузке нет
